|C190|040|5902|0.00|793.80|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1283.58|254.20|45.76|0.00|0.00|1029.38|0.00||
|C190|040|5902|0.00|2073.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|310.00|112.94|20.34|0.00|0.00|197.06|0.00||
|C190|020|5124|18.00|1095.00|443.51|79.83|0.00|0.00|651.49|0.00||
|C190|020|5124|18.00|610.00|249.42|44.90|0.00|0.00|360.58|0.00||
|C190|040|5902|0.00|1881.60|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|5902|0.00|2330.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|5902|0.00|1222.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|5903|0.00|4320.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|5911|0.00|1680.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|050|5902|0.00|960.36|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1240.00|506.88|91.28|0.00|0.00|733.12|0.00||
|C190|020|5124|18.00|2200.40|877.52|157.95|0.00|0.00|1322.88|0.00||
|C190|040|5902|0.00|1260.25|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|5902|0.00|480.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1475.00|508.26|91.45|0.00|0.00|966.74|0.00||
|C190|020|5124|18.00|3422.40|1437.43|258.76|0.00|0.00|1984.97|0.00||
|C190|000|5101|18.00|495.00|495.00|89.10|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|8850.93|8850.93|1062.10|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|1076.63|1076.63|129.20|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|3996.73|3996.73|719.42|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|3508.60|3508.60|631.55|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|6561.80|6561.80|1181.12|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|663.00|663.00|119.34|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|60.00|60.00|10.80|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2800.00|2800.00|504.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1600.00|1600.00|288.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|499.32|98.36|17.70|0.00|0.00|400.96|0.00||
|C190|040|5902|0.00|3299.10|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|284.04|57.45|10.34|0.00|0.00|226.59|0.00||
|C190|040|5902|0.00|2188.90|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|5054.50|1327.20|238.94|0.00|0.00|3727.30|0.00||
|C190|040|5902|0.00|2831.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1870.00|512.06|92.17|0.00|0.00|1357.94|0.00||
|C190|040|5902|0.00|1053.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|608.48|158.44|28.52|0.00|0.00|450.04|0.00||
|C190|040|5902|0.00|336.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|4389.00|1202.52|216.48|0.00|0.00|3186.48|0.00||
|C190|040|5902|0.00|2474.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|2417.76|556.60|100.19|0.00|0.00|1861.16|0.00||
